18.998810398750003,20.0017413164
18.99877303485,20.00172155355
18.9987372408,20.00168096675
18.99870253705,20.0016213553
18.99866678735,20.001539407000003
18.9986347053,20.0014489695
18.9985992569,20.0013320288
18.99856710025,20.00121188195
18.99853324215,20.001071916999997
18.998499570550003,20.0009195131
18.99846629765,20.000756245799998
18.99843345435,20.00058380845
18.9984008926,20.0004039248
18.998366712200003,20.0002088715
18.9983354378,20.0000284423
18.9982999604,19.99982623475
18.998261114050003,19.99964227525
18.998217994850002,19.9994354028
18.99819173885,19.9992519997
18.99818656665,19.9990784056
18.998219051550002,19.998935296950002
18.998309595149998,19.9988189163
18.9984783631,19.998718150600002
18.998754799100002,19.9986188214
18.99909668335,19.99853003335
18.999546608950002,19.99843603315
19.00007839545,19.99833727675
19.0006781327,19.998232335
19.00133182075,19.998124058400002
19.00202707025,19.99801721405
19.00275265085,19.9979144101
19.0034938649,19.9978085432
19.004236504650002,19.997696112950003
19.00496839415,19.99757681895
19.005681035800002,19.9974517102
19.00637122635,19.9973232995
19.00703348835,19.99719382525
19.0076586846,19.99706461655
19.00826561115,19.9969291771
19.0087648968,19.9968050176
19.00924182525,19.99666932865
19.00968725185,19.996535434149997
19.010116891800003,19.9964113091
19.01056091685,19.9962969958
19.0109610031,19.9962106647
19.011381599,19.99613889575
19.011800698600002,19.996087698700002
19.0122384284,19.99605700205
19.0126520691,19.9960509742
19.0130358034,19.99606965505
19.01341958595,19.9961203113
19.0137760277,19.99620291035
19.0140924163,19.99631383205
19.014366522099998,19.996456850199998
19.0146047578,19.99663185425
19.01481961,19.99682832325
19.015023463,19.99703317625
19.01522726645,19.9972364189
19.01545131705,19.99744198805
19.01566941415,19.99761889945
19.01593170285,19.99780446805
19.0161898318,19.997964252
19.0164829643,19.998124989799997
19.016812801649998,19.9982858455
19.01712562525,19.9984239566
19.01746454725,19.99856140375
19.01781093415,19.99868999655
19.018181525899998,19.99881485785
19.0185225961,19.9989184471
19.0189055075,19.99902219655
19.019275645900002,19.999110611200003
19.0196317539,19.9991853425
19.02002602575,19.9992576247
19.0203784311,19.999314053200003
19.020741349650002,19.99936457215
19.021094023099998,19.99940637305
19.0214357125,19.9994395976
19.02176632165,19.99946431815
19.0220862206,19.99948051885
19.022396533200002,19.99948794795
19.0226991083,19.999486138949997
19.02301114805,19.999473870750002
19.02329043855,19.999453479
19.023597542050002,19.99942098815
19.0238750108,19.999383246249998
19.02416746745,19.99933579735
19.024460698749998,19.99928140795
19.02476918545,19.999217925849997
19.0250481847,19.9991561738
19.0253407947,19.999088241149998
19.025631583750002,19.99901879825
19.02592008435,19.998949011
19.0262061293,19.99887971945
19.026489968699998,19.998811755200002
19.026772235000003,19.9987456755
19.02705414775,19.998681801300002
19.0273374727,19.99862025845
19.0276242946,19.99856062875
19.0279167564,19.99850278285
19.02821680345,19.998446415
19.0285262236,19.9983910144
19.028846224,19.998335987449998
19.02919400225,19.99827767805
19.029535869,19.9982211377
19.02986893485,19.998166091799998
19.03022653065,19.9981064702
19.030589379349998,19.99804510265
19.03095436125,19.9979815516
19.0313181175,19.99791602315
19.031695515800003,19.99784533215
19.0320309335,19.997779905050002
19.0323935141,19.9977059344
19.03271349805,19.99763720135
19.033041859249998,19.9975628613
19.03336196435,19.997486318500002
19.033675241450002,19.99740711455
19.0339839114,19.99732482495
19.03429052385,19.9972386237
19.0345977188,19.997147548050002
19.0349079095,19.99705062385
19.03522309325,19.9969472151
19.0355610107,19.9968310338
19.03587361445,19.996718973700002
19.0362098576,19.9965937843
19.0365532014,19.9964611442
19.03690314755,19.99632152295
19.03727598305,19.99616798585
19.037616112800002,19.9960237508
19.03797489195,19.99586747165
19.03835026685,19.995699491299998
19.0387049522,19.995536843
19.0390384618,19.9953804966
19.039402468200002,19.995206077200002
19.03974443535,19.9950386498
19.04006518375,19.994878609700002
19.040399221,19.99470909355
19.040730729449997,19.9945380864
19.04106081435,19.9943650069
19.0413906757,19.9941892734
19.04173795095,19.99400139935
19.04205384795,19.99382810815
19.042388720599998,19.99364189475
19.042726065049997,19.9934514127
19.04306562695,19.993256578500002
19.043423871050003,19.99304749065
19.043748792400002,19.99285471545
19.044090802,19.992648519
19.04443177825,19.9924393243
19.044770858699998,19.99222764295
19.04512416455,19.99200320565
19.0454413359,19.9917985828
19.04577278815,19.99158167465
19.0461020602,19.99136306605
19.046429816099998,19.9911425513
19.04677318075,19.9909084807
19.0471006497,19.99068254005
19.047429729050002,19.9904529243
19.04776119375,19.990218966649998
