latitude,longitude
-6.015538568490771,-35.19204598746349
-6.015540909955617,-35.19204614696028
-6.015543254494283,-35.192046312407854
-6.015545607706774,-35.19204648447787
-6.0155479476568745,-35.19204666456684
-6.015550271700409,-35.19204684190322
-6.015552598790992,-35.192047017900194
-6.015554930142082,-35.192047187188834
-6.015557248142703,-35.192047348730696
-6.015559575676275,-35.19204749854552
-6.015561895680901,-35.19204764332554
-6.015564232780307,-35.192047789008335
-6.0155665705153405,-35.19204794513506
-6.015568908678491,-35.19204811136608
-6.015571236522192,-35.19204828867466
-6.015573563028995,-35.19204847251414
-6.015575892110487,-35.19204865912597
-6.015578218538673,-35.19204885282097
-6.0155805371143165,-35.19204903386704
-6.0155828573523955,-35.19204919983945
-6.015585191739298,-35.19204935296424
-6.015587516401315,-35.192049504684746
-6.01558984357981,-35.1920496491531
-6.0155921653866296,-35.19204979883635
-6.015594498304849,-35.192049964474045
-6.015596803513664,-35.19205013588002
-6.015599133024222,-35.19205031508197
-6.0156014402401805,-35.1920504948532
-6.015603754524664,-35.19205067569995
-6.015606078956035,-35.1920508564012
-6.015608395297194,-35.192051033664754
-6.015610719332673,-35.1920512063195
-6.015613052025164,-35.19205137347463
-6.015615361308499,-35.192051536024
-6.015617704136352,-35.192051699417924
-6.015620013916505,-35.19205186041376
-6.01562232749228,-35.19205202279958
-6.015624658611899,-35.192052188835774
-6.015626974916333,-35.19205235556572
-6.015629285708299,-35.192052526413065
-6.015631593564842,-35.19205269909268
-6.015633904334665,-35.19205287719371
-6.015636231760454,-35.19205306020781
-6.0156385325107955,-35.19205324174988
-6.0156408529546495,-35.19205342040805
-6.015643163143254,-35.19205359764248
-6.015645498473269,-35.19205377182713
-6.015647799619875,-35.19205393590464
-6.015650132550281,-35.192054096326736
-6.015652434693829,-35.192054254330095
-6.015654750810003,-35.192054415454706
-6.015657073740385,-35.19205458072196
-6.015659371717163,-35.192054750738315
-6.01566168242791,-35.19205492866786
-6.0156639867436015,-35.1920551134107
-6.015666299328467,-35.19205529835176
-6.015668607668236,-35.19205548164703
-6.015670923829152,-35.19205566013668
-6.015673237477223,-35.192055836172116
-6.015675568956381,-35.192056009260185
-6.015677883351414,-35.192056175611626
-6.015680190203126,-35.19205633875474
-6.015682501369792,-35.19205650285996
-6.0156848217327985,-35.19205667101955
-6.015687117280513,-35.19205683876874
-6.015689420852134,-35.19205701055875
-6.015691726371946,-35.192057185037335
-6.015694030748572,-35.19205736390743
-6.0156963408864454,-35.192057545324204
-6.015698652244552,-35.192057729363384
-6.015700968428932,-35.19205791384662
-6.01570327954904,-35.19205809676087
-6.015705599761258,-35.1920582749715
-6.01570790675124,-35.19205844848826
-6.015710219368908,-35.19205861648847
-6.015712534905847,-35.19205877848406
-6.0157148279980595,-35.19205893626826
-6.015717130931368,-35.19205909574741
-6.015719446291616,-35.19205926723022
-6.015721751299282,-35.19205944272471
-6.015724071045667,-35.19205962879441
-6.015726371666743,-35.192059821905666
-6.01572867933891,-35.19206002231951
-6.015731003466886,-35.1920602163828
-6.015733306978232,-35.192060400205
-6.015735640930408,-35.1920605745649
-6.015737945302573,-35.19206073786202
-6.0157402549605665,-35.19206089220671
-6.015742571143211,-35.19206104724916
-6.015744873133615,-35.19206120601944
-6.015747168008068,-35.19206137612618
-6.0157494919013095,-35.19206155984164
-6.0157517870653185,-35.19206175222634
-6.015754090240261,-35.19206195085823
-6.015756407182841,-35.19206214528527
-6.015758697923161,-35.19206233227425
-6.015761005152835,-35.19206250952739
-6.015763314302443,-35.19206268077203
-6.015765619762518,-35.192062844655084
-6.01576793168255,-35.192063009296625
-6.015770213277219,-35.19206318954947
-6.015772537174881,-35.19206337219235
-6.015774836170453,-35.192063550193446
-6.015777129454147,-35.1920637295768
-6.015779451147482,-35.19206390730053
-6.015781755105081,-35.19206408898182
-6.015784060436097,-35.192064267659696
-6.015786360896511,-35.19206444563836
-6.015788659924224,-35.19206462249131
-6.015790948787203,-35.19206480205445
-6.0157932615810665,-35.19206498087089
-6.015795548882535,-35.19206516460477
-6.015797857735109,-35.1920653471456
-6.015800152022808,-35.192065528851806
-6.015802450023877,-35.19206571027168
-6.01580475986889,-35.19206588946446
-6.015807062224905,-35.19206606853128
-6.015809354051689,-35.192066246818214
-6.015811668981094,-35.192066424816915
-6.015813959278136,-35.19206660230339
-6.015816256170928,-35.19206678431386
-6.0158185663341674,-35.1920669643033
-6.0158208498192325,-35.192067146571475
-6.015823156775297,-35.19206732812842
-6.015825465343026,-35.192067511257534
-6.015827760534631,-35.19206769426841
-6.0158300707704555,-35.19206787890359
-6.015832365484783,-35.19206806130033
-6.015834650885444,-35.192068246047675
-6.015836963157496,-35.19206843139157
-6.015839254701872,-35.1920686129771
-6.015841563145664,-35.19206879553628
-6.015843855209951,-35.19206897251709
-6.015846145916064,-35.19206915080411
-6.015848442949813,-35.192069327856764
-6.0158507402319294,-35.19206950772442
-6.015853032384913,-35.192069689562906
-6.015855324505756,-35.19206987762657
-6.015857627918242,-35.192070067892004
-6.015859912240537,-35.19207026022779
-6.015862217743287,-35.192070452198
-6.015864510242754,-35.192070640968225
-6.015866806601589,-35.192070825052184
-6.015869115274498,-35.19207100323836
-6.015871400371515,-35.19207117697131
-6.015873688888961,-35.192071351403214
-6.015875987110801,-35.19207152901267
-6.0158782758776885,-35.192071709332616
-6.015880564529563,-35.19207189835348
-6.015882862000888,-35.19207209106
-6.015885146455298,-35.192072287674755
-6.015887443562251,-35.19207248396513
-6.015889735476617,-35.192072677369275
-6.015892029589029,-35.19207286575431
-6.015894321468816,-35.19207304945932
-6.015896629398646,-35.192073230418266
-6.015898902574426,-35.19207340875308
-6.015901198437062,-35.192073590368445
-6.015903485073364,-35.1920737728716
-6.015905773170791,-35.19207395876147
-6.015908066946303,-35.19207414585352
-6.015910352966892,-35.192074335481344
-6.015912645059685,-35.1920745241587
-6.015914943505229,-35.192074714123095
-6.015917219731405,-35.192074903383855
-6.015919504186599,-35.19207509743314
-6.015921806991593,-35.19207529342028
-6.015924088130219,-35.19207548923491
-6.015926369932234,-35.19207568329414
-6.0159286670148955,-35.19207587581806
-6.015930944604738,-35.19207606327952
-6.015933233473583,-35.1920762464535
-6.015935520313058,-35.192076427474134
-6.015937805715207,-35.19207660802926
-6.0159400853522245,-35.19207680719433
-6.015942361392991,-35.19207698398317
-6.015944637492999,-35.19207714181864
-6.015946920334548,-35.192077308128155
-6.015949199308218,-35.19207748526459
-6.0159514945647246,-35.19207765301151
-6.015953791413809,-35.19207780129375
-6.01595609829452,-35.19207793662872
-6.015958409941811,-35.19207806555669
-6.015960731714548,-35.19207818776197
-6.015963054292209,-35.19207829894149
-6.015965399688759,-35.19207840496444
-6.015967736189514,-35.19207850991786
-6.015970066870399,-35.19207861552741
-6.015972419006052,-35.192078721035486
-6.015974786612554,-35.19207882583688
-6.015977141048954,-35.19207892663866
-6.0159795242276415,-35.19207902509585
-6.015981892906851,-35.192079117536494
-6.0159842875146685,-35.192079206254014
-6.015986681728039,-35.19207928993577
-6.015989074143305,-35.192079369055556
-6.015991475224218,-35.19207944391468
-6.015993878170863,-35.19207951437403
-6.015996285061688,-35.19207958179587
-6.015998696875086,-35.19207964593106
-6.016001112470061,-35.19207970860004
-6.016003533068663,-35.19207976674251
-6.01600595771551,-35.192079825944546
-6.016008388126869,-35.19207988681543
-6.016010820318361,-35.19207994983833
-6.016013273219972,-35.19208001261179
-6.016015699249904,-35.19208007414345
-6.016018158279737,-35.19208013455044
-6.016020604892546,-35.19208019047482
-6.016023041463689,-35.19208023996044
-6.016025506666238,-35.19208028469051
-6.016027972490077,-35.192080325806856
-6.016030427396229,-35.19208036441912
-6.016032873588235,-35.192080402731825
-6.016035346510425,-35.19208044350541
-6.016037794176112,-35.192080486570816
-6.016040273859467,-35.19208053115592
-6.0160427269405785,-35.192080577155224
-6.0160451975119935,-35.19208062234662
-6.016047670342679,-35.192080664706175
-6.01605014578106,-35.19208070405102
-6.016052621460249,-35.19208074290008
-6.016055101787616,-35.19208078059484
-6.01605759087982,-35.19208081816902
-6.016060059011224,-35.19208085503234
-6.01606254951287,-35.19208089289611
-6.016065031671474,-35.192080929537575
-6.016067512666113,-35.192080959718965
-6.016069997477938,-35.19208098798765
-6.01607247009219,-35.192081011714826
-6.016074955687374,-35.19208103597753
-6.016077442648333,-35.19208106219661
-6.016079926177257,-35.19208109580148
-6.016082427314842,-35.19208113719656
-6.016084903090123,-35.192081182130835
-6.016087397979268,-35.192081224354425
-6.0160899016257305,-35.192081264886994
-6.016092388936478,-35.19208130132467
-6.016094883933406,-35.19208132878021
-6.016097380583268,-35.19208134617426
-6.01609987522983,-35.192081360327755
-6.0161023676239775,-35.19208137637416
-6.016104871707356,-35.19208139618363
-6.01610737587749,-35.192081423243074
-6.01610985592315,-35.19208145692438
-6.016112349257353,-35.19208149651743
-6.016114848759851,-35.19208153702802
-6.016117359303145,-35.1920815774728
-6.0161198501106234,-35.192081615122405
-6.016122365703566,-35.192081646364436
-6.016124857187859,-35.192081671624415
-6.016127358261782,-35.19208169321832
-6.01612986086301,-35.19208171298784
-6.0161323577013786,-35.19208173437747
-6.01613485540007,-35.19208175466248
-6.0161373535236145,-35.19208177396494
-6.0161398469262295,-35.192081798939114
-6.016142348634127,-35.19208182766525
-6.016144846927546,-35.19208185890249
-6.016147350065871,-35.19208189069385
-6.01614985368449,-35.19208192393836
-6.016152360041887,-35.19208195989418
-6.01615486407912,-35.19208199584743
-6.016157383843666,-35.19208202828388
-6.016159873879808,-35.19208205715436
-6.016162377094601,-35.19208208227218
-6.016164880300719,-35.192082102054556
-6.016167392217638,-35.192082117693126
-6.016169894943587,-35.19208213220603
-6.016172407035255,-35.19208214978962
-6.016174909734641,-35.19208217047892
-6.016177398154409,-35.192082197496845
-6.016179904169124,-35.19208223129766
-6.016182418948881,-35.1920822692493
-6.016184926797435,-35.192082308467775
-6.016187444366703,-35.192082346873846
-6.0161899391214595,-35.1920823809372
-6.016192457546093,-35.19208240904836
-6.016194962445879,-35.19208243018395
-6.016197455072076,-35.19208244697282
-6.016199969800731,-35.192082463851044
-6.016202460038806,-35.19208248074972
-6.016204973147204,-35.1920825010449
-6.016207464287492,-35.19208252400867
-6.016209964855012,-35.192082550359444
-6.016212471585126,-35.1920825784255
-6.016214987529097,-35.19208261070384
-6.016217484323841,-35.192082645455045
-6.016219991509337,-35.19208268062788
-6.016222501639347,-35.19208271520664
-6.016225006381487,-35.1920827482721
-6.016227509783713,-35.1920827811579
-6.016230013403819,-35.19208280798748
-6.01623251589243,-35.19208282820884
-6.016235034324416,-35.192082840980525
-6.016237527125322,-35.19208285297852
-6.016240037375343,-35.19208286568767
-6.016242541292853,-35.19208288441105
-6.01624506268658,-35.19208290318777
-6.016247543357332,-35.19208293431569
-6.016250051397161,-35.192082979160325
-6.016252560164122,-35.19208302938456
-6.016255052745786,-35.19208307370912
-6.0162575569885455,-35.192083110011254
-6.016260080129315,-35.19208313865885
-6.01626258649324,-35.19208315652968
-6.016265085665984,-35.19208316562506
-6.016267609499722,-35.19208316952445
-6.016270097889249,-35.19208318127875
-6.016272610912421,-35.19208319865953
-6.0162751088184985,-35.19208322576227
-6.016277625916397,-35.19208326188854
-6.016280113569786,-35.192083304391566
-6.016282631441416,-35.192083347979114
-6.0162851165828295,-35.19208338741307
-6.0162876270416,-35.19208342056492
-6.016290130348643,-35.19208344672764
-6.016292637846417,-35.19208346669497
-6.016295160656732,-35.192083481066675
-6.016297653197909,-35.19208349671785
-6.016300161615206,-35.19208351402064
-6.016302680136797,-35.19208353704542
-6.016305173138232,-35.19208356352472
-6.016307687456245,-35.19208359470008
-6.016310182942307,-35.19208362631161
-6.016312680104026,-35.19208366006211
-6.016315201163579,-35.19208369244906
-6.016317688512747,-35.1920837235703
-6.016320194475822,-35.19208375313792
-6.016322699281086,-35.192083779799404
-6.016325206042102,-35.192083805156464
-6.016327736525707,-35.19208382921116
-6.016330233782567,-35.19208385228379
-6.016332752384758,-35.19208387493185
-6.016335258939627,-35.1920838987595
-6.0163377673777445,-35.192083923041366
-6.016340268253577,-35.192083950700166
-6.016342775029961,-35.19208397944927
-6.016345273819743,-35.192084010929264
-6.016347789798541,-35.192084042033315
-6.016350277758796,-35.19208407151145
-6.016352782931531,-35.19208409915116
-6.016355284298975,-35.19208412477906
-6.016357795108897,-35.19208414846777
-6.0163603133468,-35.19208417139705
-6.0163628237907805,-35.19208419643497
-6.01636532109296,-35.192084224159416
-6.016367826305312,-35.19208425413693
-6.016370334770406,-35.19208428651612
-6.016372836144875,-35.19208432190427
-6.0163753500829005,-35.192084353676584
-6.01637784972214,-35.192084379591726
-6.016380363106667,-35.19208439890351
-6.016382848267415,-35.1920844164122
-6.016385356411887,-35.19208443717437
-6.016387859612015,-35.19208445786181
-6.016390385754308,-35.19208447883674
-6.0163928944319105,-35.19208451012996
-6.016395387179689,-35.19208455320813
-6.016397895294128,-35.19208459777824
-6.016400407944747,-35.19208463666448
-6.016402921883806,-35.192084667079165
-6.016405424737368,-35.19208469262783
-6.016407927275553,-35.192084712111516
-6.016410446995606,-35.19208472485259
-6.016412969069535,-35.19208473743383
-6.016415456689957,-35.192084755857415
-6.016417967364789,-35.19208478120187
-6.016420470544385,-35.19208481428134
-6.016422972212623,-35.192084853558846
-6.016425480256582,-35.19208489279773
-6.016427980031243,-35.192084929934985
-6.016430483247359,-35.19208496132574
-6.016433000413711,-35.19208498868313
-6.016435489125101,-35.19208501106126
-6.016437991204889,-35.192085030794225
-6.016440499810237,-35.19208504961548
-6.016442998717594,-35.19208507273723
-6.016445508327815,-35.19208509871425
-6.0164480142726715,-35.192085126551184
-6.01645051874777,-35.19208515821919
-6.0164530270142365,-35.19208519101856
-6.016455531616535,-35.19208522360638
-6.0164580333210855,-35.19208525432854
-6.01646055069218,-35.19208528326483
-6.016463038586956,-35.1920853139009
-6.01646555044298,-35.19208534359576
-6.01646804352266,-35.192085367895146
-6.016470542334172,-35.19208539155366
-6.016473049261056,-35.19208541649033
-6.016475554946473,-35.19208544064653
-6.016478061394426,-35.19208546344018
-6.016480569527206,-35.1920854878005
-6.016483076769342,-35.192085516700395
-6.0164855794900856,-35.19208554934072
-6.016488085654886,-35.19208558444509
-6.016490585230712,-35.19208561957479
-6.016493084382636,-35.19208565523122
-6.016495587653573,-35.192085686306356
-6.01649808434735,-35.192085713707776
-6.016500589448986,-35.19208573586824
-6.016503093013032,-35.19208575438981
-6.016505599158581,-35.19208577319107
-6.016508106709028,-35.19208579539259
-6.016510614973181,-35.192085820554695
-6.0165131197139985,-35.1920858512529
-6.016515639918724,-35.19208588635852
-6.016518140920351,-35.19208592444004
-6.016520629485621,-35.19208596098794
-6.01652313148456,-35.19208599521572
-6.016525654241417,-35.192086027956634
-6.01652814372245,-35.19208605384385
-6.016530645536023,-35.19208607481188
-6.01653314847667,-35.19208609363656
-6.01653565342632,-35.19208611468717
-6.016538160359029,-35.19208613984639
-6.016540664538664,-35.19208616821104
-6.016543171972198,-35.19208619906119
-6.016545689201303,-35.19208623104193
-6.016548178866462,-35.19208626482353
-6.016550683095879,-35.19208629739061
-6.016553181892561,-35.19208632825464
-6.016555696161661,-35.1920863586725
-6.0165581839753,-35.19208638935909
-6.0165606886080445,-35.1920864196122
-6.016563203074988,-35.19208644953741
-6.016565711717228,-35.19208647602725
-6.0165682143821595,-35.19208650090856
-6.016570721344075,-35.19208652454968
-6.0165732236748335,-35.19208654812586
-6.016575723098011,-35.1920865710995
-6.016578232124784,-35.192086595532864
-6.016580723442465,-35.192086626671
-6.016583233312994,-35.192086662842264
-6.016585731409024,-35.19208670065216
-6.01658823400831,-35.192086737852
-6.01659075361079,-35.192086773583334
-6.016593234803478,-35.19208680728083
-6.016595739901768,-35.19208683611735
-6.016598246715498,-35.19208685435102
-6.016600758648405,-35.19208686884926
-6.0166032555133375,-35.1920868857212
-6.016605760507769,-35.19208690612805
-6.016608268435436,-35.19208693388583
-6.016610760872425,-35.192086967858586
-6.016613256638086,-35.19208700905744
-6.016615752838102,-35.19208705563308
-6.016618262804723,-35.19208709603754
-6.016620764617552,-35.19208713420974
-6.016623269959253,-35.19208716611261
-6.01662578555798,-35.19208718670172
-6.016628297048352,-35.192087201293326
-6.016630789519629,-35.19208721606745
-6.016633308351598,-35.192087235948065
-6.016635800121687,-35.19208726376942
-6.016638288643951,-35.19208729551765
-6.01664078809456,-35.19208733106882
-6.016643293892345,-35.19208737071396
-6.01664578466508,-35.192087410732526
-6.016648287841164,-35.192087447546804
-6.016650787981973,-35.19208747967395
-6.01665329830049,-35.192087506522945
-6.016655800946293,-35.192087532191785
-6.016658306638857,-35.1920875578995
-6.016660811325307,-35.192087584022445
-6.01666331265962,-35.19208761180427
-6.016665812749574,-35.19208764038118
-6.016668313666388,-35.192087669710844
-6.0166708102138795,-35.19208769999535
-6.0166733219884785,-35.1920877306258
-6.016675809545032,-35.19208776050218
-6.0166783075544314,-35.192087791514936
-6.016680810676025,-35.19208782356293
-6.016683324520768,-35.19208785726906
-6.016685840775571,-35.19208789118158
-6.016688345205805,-35.19208792453631
-6.016690861658202,-35.1920879569564
-6.016693364464958,-35.192087987913055
-6.016695868319674,-35.19208801675593
-6.016698367962508,-35.19208804391358
-6.016700880111889,-35.19208807088052
-6.016703366555374,-35.19208809785296
-6.016705862795339,-35.19208812693933
-6.016708361292922,-35.19208815796114
-6.016710859379079,-35.19208819069825
-6.016713359006462,-35.19208822355406
-6.016715873344016,-35.19208825604619
-6.016718364719741,-35.19208828771134
-6.016720880476238,-35.19208831960483
-6.01672337365581,-35.192088350818565
-6.016725876814254,-35.19208838221287
-6.016728378871155,-35.192088414387655
-6.016730879402404,-35.19208844889032
-6.016733376310177,-35.19208848422059
-6.016735873086165,-35.192088516919576
-6.016738380922119,-35.192088547128066
-6.016740864269641,-35.19208857405874
-6.016743361986387,-35.19208859846475
-6.016745862585717,-35.1920886239788
-6.016748363219007,-35.1920886517279
-6.016750868971968,-35.19208868175917
-6.016753384758292,-35.19208871771188
-6.016755877003222,-35.19208875866897
-6.016758373502543,-35.19208874685254
-6.016760678563751,-35.19208848574975
-6.016762793230467,-35.19208857128051
-6.016764734874803,-35.192088941045874
-6.016766565335864,-35.19208926866152
-6.016768402686898,-35.19208955832309
-6.016770152025279,-35.19208993123887
-6.0167718204847604,-35.19209043152372
-6.016773448432827,-35.19209097273748
-6.016774997678311,-35.19209152727668
-6.0167764900508045,-35.19209212761221
-6.016777926712951,-35.19209276643619
-6.016779273670096,-35.19209341379259
-6.016780576462235,-35.1920940775377
-6.016781818394155,-35.192094745276655
-6.0167829975029985,-35.192095412987186
-6.016784140688291,-35.19209608744153
-6.0167852277919645,-35.19209676072686
-6.016786243498257,-35.19209742214974
-6.016787228469165,-35.19209808978864
-6.0167881545452735,-35.19209874211078
-6.016789030281634,-35.192099388269455
-6.016789868701156,-35.19210002335999
-6.0167906499995665,-35.19210063667976
-6.016791397928622,-35.19210123832178
-6.016792106858075,-35.192101822177214
-6.016792777289082,-35.19210238462444
-6.016793411498265,-35.19210293153951
-6.0167940196951815,-35.192103467936
-6.016794590228608,-35.192103980415
-6.016795142388151,-35.19210448800947
-6.016795666180562,-35.19210497398727
-6.016796158151371,-35.19210544393792
-6.016796634366363,-35.19210590102739
-6.016797075616984,-35.19210633604961
-6.016797498671529,-35.192106756896564
-6.016797895378313,-35.19210716408767
-6.016798268254889,-35.192107556593605
-6.01679861330176,-35.192107937329546
-6.0167989459751094,-35.19210831047985
-6.016799253939132,-35.19210866291021
-6.016799549985137,-35.19210901245282
-6.016799835623576,-35.1921093420678
-6.016800110129175,-35.19210966199214
-6.016800366877925,-35.19210997556526
-6.016800603383466,-35.19211028763499
-6.016800822481699,-35.19211058502099
-6.016801029716654,-35.19211088532891
-6.0168012196905885,-35.19211118231357
-6.016801405003744,-35.19211145725286
-6.016801571042704,-35.192111748391284
-6.016801716472305,-35.192112031794665
-6.016801856882745,-35.19211231296823
-6.0168019947123845,-35.192112591447334
-6.01680212595941,-35.192112875728924
-6.0168022502966325,-35.192113155925206
-6.016802386025721,-35.19211345097159
-6.016802515812905,-35.192113740174264
-6.016802646805201,-35.19211404006997
-6.016802777975015,-35.19211435815047
-6.016802903466412,-35.19211467279651
-6.016803028815075,-35.192115002261026
-6.016803156521167,-35.19211534237227
-6.016803275047567,-35.19211568160993
-6.0168034051937935,-35.19211603165357
-6.016803539002577,-35.19211639472495
-6.016803677688613,-35.19211675890163
-6.016803826808904,-35.192117148871255
-6.016803982057748,-35.1921175377968
-6.016804148595013,-35.19211794902376
-6.016804322315484,-35.19211837531436
-6.016804501610804,-35.192118820090464
-6.016804680533158,-35.1921192702294
-6.016804873914176,-35.19211974543729
-6.016805062804786,-35.1921202193084
-6.0168052626499335,-35.192120712479735
-6.016805464653426,-35.19212121913767
-6.016805674216395,-35.1921217350166
-6.0168058875125645,-35.19212226825541
-6.016806110003215,-35.19212281945073
-6.016806336853439,-35.19212338752147
-6.016806575343773,-35.192123974220856
-6.016806821900895,-35.19212458546367
-6.0168070719509466,-35.19212520221911
-6.016807337408886,-35.19212585174732
-6.016807606293202,-35.19212650926717
-6.016807880599139,-35.192127181456705
-6.016808160097252,-35.192127876423406
-6.01680844386843,-35.19212859088238
-6.016808725752104,-35.192129324495966
-6.016809013011461,-35.192130074931256
-6.016809302312291,-35.19213084489501
-6.016809594932044,-35.19213163458038
-6.016809896468291,-35.19213245562424
-6.016810206388395,-35.19213328421795
-6.016810530299304,-35.19213414957546
-6.016810859574823,-35.1921350269258
-6.016811199212342,-35.192135929589774
-6.016811542557573,-35.192136850130694
-6.016811888054538,-35.19213780131867
-6.016812226698215,-35.19213876674623
-6.016812569937479,-35.19213976620257
-6.01681290230735,-35.19214077293785
-6.016813240881913,-35.19214180854429
-6.016813580010261,-35.19214286921791
-6.016813924402874,-35.192143951541375
-6.016814282240932,-35.19214506895616
-6.016814644397292,-35.192146201689965
-6.016815012334317,-35.192147358378215
-6.016815385504456,-35.1921485394388
-6.016815763476826,-35.19214974496299
-6.0168161384585375,-35.19215097103247
-6.016816507583984,-35.19215221825195
-6.016816871093767,-35.19215349078387
-6.016817230998706,-35.19215478599531
-6.016817591416574,-35.19215610882075
-6.01681795385555,-35.192157463195585
-6.0168183155425226,-35.192158835083035
-6.016818679998061,-35.19216023654955
-6.016819042270549,-35.19216166072749
-6.016819405125247,-35.192163098501965
-6.016819775655219,-35.19216456138984
-6.016820144581748,-35.19216603342778
-6.01682051452856,-35.19216753008305
-6.016820881600222,-35.19216905270803
-6.0168212467692594,-35.19217058906004
-6.016821606852749,-35.19217215699627
-6.016821964348041,-35.19217374809213
-6.016822314041273,-35.19217535790861
-6.01682266178999,-35.19217698931751
-6.016823006153768,-35.192178646875824
-6.0168233448302875,-35.19218030756729
-6.016823683547954,-35.19218200256581
-6.01682402117804,-35.19218369777638
-6.0168243633990475,-35.19218541790961
-6.016824704760227,-35.192187149805115
-6.016825046176269,-35.19218890092648
-6.016825383999118,-35.19219066366771
-6.01682572201134,-35.19219245000033
-6.016826052455039,-35.19219424524671
-6.016826378464722,-35.19219606089564
-6.016826696662841,-35.19219789508094
-6.0168270098620855,-35.192199736193885
-6.0168273197269135,-35.192201603017686
-6.016827627140743,-35.19220347361971
-6.016827934561967,-35.19220536330508
-6.016828242982032,-35.192207257688196
-6.016828553466788,-35.192209170351504
-6.016828862828932,-35.19221108132155
-6.016829172182525,-35.19221301368953
-6.0168294775799565,-35.19221494770957
-6.01682978073931,-35.19221689770669
-6.016830076999973,-35.19221885835476
-6.016830369884247,-35.192220831856886
-6.016830657802778,-35.19222281826174
-6.016830943603326,-35.19222481387078
-6.016831228128654,-35.192226832369606
