x,y
19.04389926915,19.5186357137
19.0436756745,19.515846795599998
19.04345183995,19.5130478693
19.0432299973,19.51025408085
19.0430139709,19.50745082645
19.042800914849998,19.50465061335
19.042591425999998,19.50182881925
19.0423900905,19.4990277021
19.04219263805,19.49623571465
19.04199402115,19.4934385048
19.04179049725,19.4906301646
19.04158747005,19.4878518584
19.04137955225,19.48506384085
19.04116838045,19.4822734654
19.040951893600003,19.47948447355
19.040732324500002,19.47668850885
19.0405095815,19.4738910673
19.04028630105,19.4710877845
19.040064919549998,19.468290631
19.03984923085,19.4654824733
19.03963922315,19.462690318499998
19.03943589215,19.4598913525
19.03923982855,19.4570888533
19.039048862,19.454313519
19.03885584405,19.451526274000003
19.03864829805,19.44872398865
19.0384358967,19.44593423305
19.03821069615,19.443126639149998
19.0379769732,19.44034219265
19.0377344119,19.4375492122
19.0374995367,19.43473631525
19.037277056300002,19.43194837065
19.03706602815,19.42912358345
19.0368683893,19.426334597
19.0366815856,19.4235392131
19.0364939374,19.4207359324
19.0363017774,19.417949828599998
19.03609589685,19.41517233725
19.035873545650002,19.4123597244
19.03564070205,19.4095818826
19.03540029745,19.40679434515
19.035164982,19.4039901447
19.03493866885,19.401217656900002
19.034724139,19.398425212
19.03451688125,19.395630443399998
19.03431853325,19.39284014025
19.03411926725,19.3900420186
19.033901106850003,19.3872805998
19.0336800538,19.3844679816
19.0334646187,19.381685502449997
19.03324751065,19.3789099364
19.03303241125,19.376099986099998
19.032812522,19.3733115014
19.0325962678,19.37052135445
19.032380859849997,19.3677371024
19.03216681435,19.36495458435
19.0319494887,19.3621843687
19.0317330668,19.35938518945
19.0315106933,19.356616863699998
19.03128976375,19.3538224546
19.03106984435,19.351045673399998
19.0308502715,19.3482643979
19.0306333941,19.345468787650002
19.03041666915,19.34268224135
19.030200888099998,19.3399084386
19.0299854559,19.3371066747
19.02977064365,19.334334723399998
19.029550355999998,19.33155478925
19.0293325144,19.32875879385
19.02911191485,19.3259950871
19.028892176099998,19.32320297335
19.02867053455,19.320408909
19.0284490361,19.3176310338
19.02822557175,19.31483495055
19.0280048166,19.312057653
19.0277812165,19.3092916278
19.0275568944,19.3064930801
19.02733712105,19.303719619149998
19.0271161693,19.3009257048
19.026901969049998,19.298151614600002
19.0266861879,19.2953791682
19.0264719007,19.29259906345
19.026254206500003,19.2898186581
19.026034127,19.28704446055
19.025806513150002,19.2842703019
19.0255762345,19.28148247695
19.0253434501,19.2787177569
19.02511110815,19.2759274021
19.02488263915,19.2731527852
19.02465984195,19.2703734973
19.02444418285,19.26757930565
19.024233913499998,19.26481364795
19.0240227982,19.2620438505
19.0238078371,19.2592623078
19.0235895955,19.256492208450002
19.02336082315,19.2537222483
19.023127590050002,19.25094161395
19.0228896268,19.248176734
19.02265205615,19.24539654065
19.0224179787,19.2426226319
19.022189975899998,19.239846062850003
19.02196763735,19.23707219595
19.02174862235,19.23427890365
19.02153278335,19.23152767425
19.021312973900002,19.2287489869
19.02109208995,19.2259814662
19.020867107049998,19.2232121771
19.020640669149998,19.2204360158
19.020411162200002,19.2176692403
19.0201828056,19.2148951156
19.0199528913,19.212113302149998
19.0197238286,19.209358380850002
19.01948897035,19.20659349995
19.019251766700002,19.20380641025
19.01901477185,19.2010455434
19.01877990155,19.19828387365
19.01854688945,19.1955037097
19.01832000445,19.19274713795
19.0180983086,19.1899769152
19.01787921895,19.187209148599997
19.017660692699998,19.1844431216
19.0174196428,19.18168407215
19.0172056749,19.17892937525
19.0170146463,19.17617460665
19.01681336155,19.17341167875
19.01659897295,19.17065343215
19.016395948499998,19.1678754784
19.0162164822,19.16509559715
19.016052686,19.1623035746
19.0158966442,19.15950578305
19.0157487389,19.15669573665
19.015614178099998,19.15388471605
19.0154858583,19.1510460777
19.01535883295,19.148218205950002
19.0152310135,19.145397378
19.01510331685,19.1425505833
19.0149764755,19.139685064200002
19.0148544749,19.1368354849
19.014735311949998,19.13395111875
19.01462343085,19.13108430135
19.01451605585,19.128186102500006
19.01441477565,19.12528838105
19.014319016800002,19.12239283585
19.01422841465,19.1194868026
19.01414313755,19.11657851125
19.01406153675,19.11366544625
19.0139839138,19.11074642345
19.0139080654,19.1078228238
19.01383769545,19.10489316825
19.0137660431,19.101958613100003
19.01369237095,19.09901708115
19.0136160942,19.0960733947
19.01354011935,19.09310464275
19.013465647449998,19.09016841365
19.01339253675,19.0871922447
19.01332485135,19.084231104100002
19.0132649588,19.08128211695
19.0132108219,19.07829847715
19.0131610587,19.0753140854
19.0131143262,19.07234290735
19.01306795625,19.06938227605
19.0130186079,19.06638929315
19.01296648575,19.06342687825
19.0129125243,19.0604257123
19.01285685125,19.057456743099998
19.012802156,19.05446660535
19.012750888150002,19.051473733199998
19.012703269,19.04847770495
19.0126562499,19.04548138525
19.012610627850002,19.04247943985
19.01256515175,19.03946688635
19.012520536,19.03647970175
19.012474709400003,19.0334654424
19.01243036215,19.03046128065
19.01239383355,19.02745852765
19.0123596199,19.0244511547
19.01233090285,19.0214585445
19.01230153765,19.01845022345
19.01226980465,19.0154402494
19.012229132599998,19.012434429149998
19.01217903205,19.0094072971
19.012124648,19.006410861099997
19.0120735447,19.00339129155
19.01202448805,19.000361123
19.01198038745,18.9973507256
19.01194715795,18.9943310256
19.0119261059,18.99130932505
19.0119089759,18.9882900491
19.0118895549,18.98527349925
19.01186557945,18.9822428019
19.01183282935,18.97921199955
19.0117920648,18.9762103951
19.011744145250002,18.9731927075
19.0116951152,18.9701675544
19.011646164800002,18.9671290386
19.0116005974,18.964114409100002
19.0115627851,18.9610697817
19.0115322129,18.95805433305
19.011506077750003,18.95502727805
19.01148215065,18.951998374549998
19.011456262750002,18.94897644585
19.01143171175,18.945953475899998
19.01140834995,18.94292999175
19.01137812365,18.93991222135
19.01134335635,18.93688439905
19.01130554985,18.9338607093
19.0112670727,18.93083115575
19.011226836800002,18.9278010209
19.0111833194,18.924767571300002
19.0111398051,18.9217369298
19.0111005472,18.9186872535
19.0110656052,18.91567355755
19.01103520505,18.91264391145
19.0110112624,18.90961427585
19.010992335,18.906574097550003
19.01097477,18.9035450431
19.01095348855,18.9005046533
19.01092844825,18.897475631
19.0108957484,18.89446389135
19.0108548392,18.8914308565
19.01080890625,18.8883872133
19.01076144005,18.88535195895
19.0107149571,18.8823049396
19.01067373015,18.879285532700006
19.01063970715,18.8762374781
19.010614126700002,18.87320579265
19.0105938071,18.87018896195
19.01057337935,18.8671453806
19.01055292685,18.864131440250002
19.01052836355,18.8610898199
19.010500570450002,18.8580747876
19.01046867805,18.8550483455
19.01043470965,18.8520144448
19.0103956431,18.84896939255
19.01035358365,18.84594751665
19.0103110139,18.8429130648
19.01026916315,18.8398750492
19.01022914395,18.83684355455
19.0101893422,18.833813681600002
19.0101568703,18.83078354495
19.01013239635,18.827754777750002
19.01011693875,18.82470671425
19.01010241755,18.8216896721
19.01008703565,18.81865151125
19.0100643747,18.81562101465
19.0100416492,18.81256936655
19.010003975,18.80956700555
19.00994969945,18.806531519700002
19.00988891295,18.8034951538
19.00983526685,18.800478377
19.0097913303,18.79744748675
19.00975665805,18.794393724200003
19.00973502895,18.7913602667
19.0097240208,18.7883355127
19.00971930135,18.78528091145
19.0097050751,18.7822692084
19.0096840391,18.7792276912
19.0096512366,18.77620447025
19.0096075129,18.7731580214
19.009556071400002,18.7701472093
19.009503317300002,18.767099824000002
19.0094555903,18.764092052149998
19.009415466550003,18.76105363865
19.00938380175,18.758023880899998
19.00935963525,18.754989051099997
19.00934224115,18.751935688499998
19.0093232985,18.7489189607
19.0093023569,18.745883018
19.00927448995,18.742834846050002
19.009242442,18.7398175612
19.0092047104,18.736774476849998
19.0091664509,18.73375418485
19.0091256026,18.7307318648
19.0090864046,18.72768062115
19.0090487385,18.724670177249997
19.009012952750002,18.7216372049
19.0089806843,18.71860563385
19.008949994600002,18.71557169575
19.00892088115,18.71250904615
19.008892956300002,18.70948661095
19.0088655453,18.706438341450003
19.00883670665,18.70340465285
19.00880731825,18.70036868495
19.00877384275,18.6973418697
19.00873904765,18.694307913
19.00870094735,18.6912836225
19.00866330205,18.6882385281
19.008627624600003,18.6852273446
19.0085941722,18.682195328800002
19.0085631547,18.67916791855
19.008534484200002,18.67612908005
19.00850673285,18.67308125145
19.0084764294,18.67004285585
19.00844287445,18.6670203658
19.0084065926,18.66398830205
19.008367404,18.6609523015
19.00832457365,18.657924882750002
19.00828611955,18.6548822583
19.0082547544,18.6518569397
19.0082313813,18.64881498515
19.008210190499998,18.6458071899
19.008185062000003,18.6427715774
19.00816002395,18.63974194905
19.00813463795,18.63668455375
19.0080967637,18.633648296
19.0080446261,18.63063131815
19.0079906828,18.627595742
19.0079436187,18.6245546757
19.00790680775,18.62151205
19.00787588615,18.6184828411
19.007852305,18.615454013900003
19.00783688445,18.61240439145
19.00782165735,18.6093519201
19.00779935925,18.6063411479
19.0077686848,18.6033024729
19.00772864865,18.6002728694
19.007681111,18.5972450951
19.0076336201,18.59420960425
19.0075886728,18.59118412175
19.0075506805,18.58815447405
19.0075175698,18.58510794235
19.0074904855,18.582095849749997
19.007466602650002,18.57906757735
19.00744382325,18.57603140705
19.007415838950006,18.57300697425
19.0073843989,18.569969587750002
19.0073507078,18.56693663745
19.007312379949997,18.563905465999998
19.0072726828,18.560869705850003
19.0072332417,18.55783838045
19.007196058599998,18.5548105622
19.00716103695,18.5517637827
19.007123958050002,18.54875267845
19.007088018300003,18.54571257385
19.0070586087,18.542695194300002
19.007029974749997,18.5396708775
19.00699979385,18.53663673865
19.00697055755,18.533604102349997
19.00694297035,18.530570543150002
19.006913487000002,18.5275349448
19.0068785094,18.5245004244
19.00683900475,18.52147137625
19.006796517850002,18.518438159749998
19.0067540003,18.5154129179
19.00671084525,18.5123881891
19.00667323495,18.50935847505
19.00664007095,18.50633672135
19.0066132501,18.5033047916
19.0065908334,18.5002747228
19.0065680782,18.4972415296
19.006541207650002,18.49420663605
19.006510753900002,18.4911708787
19.0064735998,18.48813938565
19.0064311114,18.485089176600003
19.00638502125,18.4820622091
19.00634078725,18.47905029335
19.0062993613,18.4760221188
19.0062597349,18.4729688209
19.00622840355,18.4699557968
19.0062030259,18.4669278466
19.00618024235,18.4638985323
19.00615476475,18.460866786500002
19.0061243145,18.4578326406
19.0060899847,18.45480182675
19.006052646700002,18.4517670747
19.00601394035,18.44872046705
19.005973054400002,18.4457072201
19.0059336384,18.442676346
19.0058962836,18.43965204715
19.0058594688,18.436609022
19.00582232875,18.43359801595
19.00578571335,18.430566653699998
19.0057494948,18.4275233891
19.0057174341,18.42448717415
19.0056873202,18.42145819355
19.0056587073,18.4184240123
19.005630173,18.41539543615
19.00560236795,18.41237037905
19.0055727962,18.4093336987
19.005535109649998,18.406318451700002
19.0054913315,18.40328075015
19.0054455701,18.4002572993
19.005400547049998,18.397228398150002
19.00535730135,18.394178917999998
19.0053165172,18.3911759253
19.0052816163,18.3881439996
19.005259548050002,18.3851099977
19.005242000800003,18.38206980005
19.00522158065,18.379047839200002
19.0051968822,18.3760160392
19.0051632869,18.3729806891
19.0051221696,18.3699640874
19.005072306549998,18.366943457
19.00501593595,18.3639223009
19.00496703435,18.36088448305
19.00492083445,18.35785653375
19.00488222235,18.354824313450006
19.0048573033,18.35177967905
19.00483964305,18.348740017
19.0048217619,18.345723373800002
19.00479770035,18.3426748262
19.0047640281,18.33965903165
19.00472560315,18.33664716795
19.0046825755,18.333622077650002
19.0046345929,18.33058930535
19.00458615835,18.3275747179
19.00454160195,18.32454511865
19.004502718399998,18.321519193
19.004470223,18.31848094925
19.004439155950006,18.3154519918
19.00440804185,18.31241934685
19.0043764252,18.3093879196
19.0043428008,18.306360549449998
19.0043082141,18.303334685350002
19.00427271635,18.3003078205
19.00423606295,18.29728624385
19.00419899085,18.2942462378
19.004162831400002,18.2912355429
19.0041252966,18.2882121969
19.00408650885,18.2851826636
19.00404571425,18.282140152049998
19.004004669849998,18.2790947236
19.003964300550003,18.27606360645
19.003925062449998,18.27301793885
19.00388759555,18.269988786600003
19.00385268695,18.266958366
19.003819818,18.263933043050002
19.00378717985,18.2608925834
19.00375453505,18.257883235650002
19.00371933175,18.2548620312
19.003681785999998,18.25183809435
19.003642164200002,18.24881465545
19.00360239875,18.2457893512
19.00356307345,18.2427462432
19.00352474905,18.23973092595
19.0034861483,18.2366861006
19.003448370250002,18.23366860015
19.00341037365,18.23063902225
19.00337143245,18.22761077755
19.0033296738,18.22458437935
19.0032869135,18.221562366649998
19.003247337850002,18.21854051345
19.00321077645,18.21550527435
19.0031781822,18.21249967365
19.00314864355,18.20947668185
19.00311776385,18.20645020125
19.00308417905,18.20342367955
19.00304783215,18.200390961500002
19.0030043185,18.19734610005
19.00295474805,18.1943297308
19.002969049500003,18.19130821245
19.003285062750003,18.18851839205
19.0031815447,18.1859590065
19.0027340169,18.1836090303
19.002337503,18.18139361945
19.001986925,18.17916986965
19.00153558425,18.17705264175
19.00093008845,18.17503330175
19.0002750563,18.1730629928
18.999603896350006,18.171187937750002
18.998877309,18.1693817162
18.998104139000002,18.167642921
18.997320642200002,18.166012695950002
18.9965173101,18.1644359239
18.99570914425,18.1629328111
18.9949010128,18.1615057332
18.9940847193,18.16012213365
18.99326984065,18.1588064098
18.99246931915,18.15757709835
18.991661274400002,18.156384986
18.99087176755,18.15526415415
18.99008972035,18.154204248600003
18.989321068949998,18.1531895077
18.988578766750003,18.1522439006
18.98785059815,18.1513386805
18.987143956700002,18.1504806617
18.986463225650002,18.149669237650002
18.985801293199998,18.148901652950002
18.9851520914,18.14816555095
18.984531837000002,18.147475033150002
18.983917494350003,18.146806753299998
18.9833293144,18.14617280625
18.98276053215,18.14557737295
18.9822073158,18.14500100895
18.9816808075,18.1444669624
18.98117145555,18.1439549386
18.9806786313,18.14347480355
18.98020358055,18.14302351025
18.979742775050003,18.1426058993
18.979291150450003,18.14220326405
18.97886460325,18.14183053455
18.978441551099998,18.14147222945
18.9780426174,18.14112652065
18.977655412300006,18.14079428595
18.9772758941,18.1404835424
18.97689819545,18.140197299249998
18.97653826855,18.1399321242
18.97617480525,18.139681307300002
18.9758153641,18.13945138145
18.9754826045,18.139227096549998
18.97513023905,18.13902613925
18.97478723535,18.1388501255
18.9744469304,18.13868018645
18.97410988655,18.13851337095
18.97376581995,18.1383545224
18.9734266978,18.1382040368
18.97306960255,18.1380397636
18.97271957995,18.137882681900003
18.97235661555,18.13772414165
18.97197164205,18.13756538655
18.971590825299998,18.13741350405
18.971192073700003,18.137261794300002
18.97078043635,18.13710723135
18.9703698563,18.1369637786
18.96994619775,18.13680626235
18.9695067717,18.1366443133
18.9690660079,18.136476461300003
18.96859402685,18.136295980699998
18.96812330945,18.136108082699998
18.967625600599998,18.1359065223
18.9671096602,18.13569626805
18.96657134675,18.13547926655
18.966026542650003,18.13526271645
18.96545139755,18.135028667
18.96487787035,18.1348000523
18.96428098405,18.1345581793
18.9636677749,18.13431369405
18.96304340555,18.13406005955
18.9623980255,18.133801906749998
18.96173091265,18.133532625850002
18.96104337545,18.13325806855
18.96033329195,18.1329694232
18.9595935035,18.1326710146
18.9588470431,18.1323683785
18.95806091775,18.1320470942
18.9572651201,18.13172166295
18.9564515677,18.1313896699
18.955610448050003,18.131051392750003
18.95474573685,18.130707943900003
18.953857842799998,18.1303667795
18.9529495894,18.1300191089
18.95201770065,18.1296689675
18.951061942800006,18.1293148092
18.9500682317,18.12894985925
18.949065383,18.1285747623
18.948018039,18.12818273225
18.94695618005,18.1277842094
18.945863683949998,18.1273731454
18.94474955135,18.12695759395
18.94359832655,18.12653943825
18.94242986755,18.1261295771
18.94122022345,18.125714153900002
18.94000176965,18.12531188595
18.938748373000003,18.12490210845
18.9374646375,18.1244916607
18.93615469915,18.124074841600002
18.9348022897,18.123641749449998
18.933431339600002,18.12320343085
18.9320313974,18.122758115899998
18.9306019573,18.1223064673
18.92914290885,18.12184900655
18.9276589944,18.1213951654
18.92614948205,18.1209484121
18.924609334,18.12050845545
18.9230417369,18.12007286175
18.921440718499998,18.119636647249997
18.9198015158,18.1191979866
18.91814111755,18.118760236099998
18.9164449197,18.1183191348
18.91472123415,18.11788067565
18.9129810927,18.11744151185
18.91121055645,18.11699305865
18.90942894585,18.1165465461
18.90761754085,18.116098798699998
18.90577470465,18.1156545311
18.9039152546,18.11521256625
18.9020175781,18.11477675645
18.900091871449998,18.11434407915
18.8981435072,18.1139208447
18.8961690096,18.113499963699997
18.8941628633,18.113083179500002
18.89215292495,18.1126732786
18.890101464700006,18.112263327900003
18.8880497478,18.1118546935
18.88596786695,18.1114405027
18.8838717502,18.11102735255
18.88175236435,18.110614136
18.879618914949997,18.1102052683
18.87745691285,18.1097961714
18.8752841224,18.1093962347
18.8730866387,18.1090016645
18.8708667204,18.10861654865
18.868638417550002,18.10823748295
18.8663789968,18.1078624529
18.86411500325,18.1074903893
18.8618279131,18.10711831675
18.85953513725,18.1067450353
18.85722023685,18.10636925495
18.8549073858,18.1059948333
18.8525686368,18.105620422
18.8502278883,18.10525079885
18.8478678027,18.10488388445
18.84549482625,18.10452531955
18.8431062925,18.1041708411
18.84070214255,18.103822372699998
18.838286852750002,18.1034764677
18.8358438594,18.1031321061
18.83339953535,18.1027881515
18.830951079050003,18.10244679765
18.8285200919,18.10210785
18.82604948245,18.1017653776
18.82360494025,18.10142811555
18.82113326315,18.10108906115
18.818644641400002,18.10075123575
18.81616335345,18.1004168925
18.813662565599998,18.100083850999997
18.8111346795,18.099749959500002
18.80858559535,18.099417644749998
18.80605664965,18.0990911783
18.80353338335,18.098770246300003
18.80100105315,18.09845007105
18.79845837295,18.09813192165
18.79591180685,18.097814654
18.7933638252,18.097500653650002
18.7908312987,18.09718777795
18.7882745663,18.09687178635
18.7856992868,18.09655529555
18.7831262246,18.09623878805
18.7805612286,18.0959209047
18.7779762329,18.0955991715
18.77537035565,18.09527999845
18.77278202495,18.0949648017
18.770196053,18.09465336995
18.7676055172,18.0943445554
18.76499588025,18.09403625465
18.76241377575,18.09373485895
18.75980127915,18.0934341008
18.757200475999998,18.093137073
18.754608801750003,18.0928385345
18.7519968392,18.092537015050002
18.74938348075,18.09223343145
18.74676150605,18.09192326395
18.7441406172,18.09160680185
18.7415094558,18.0912889246
18.73888501755,18.09097250395
18.73624153095,18.0906593406
18.73362176765,18.0903555754
18.730990357950002,18.090057183600003
18.72837945385,18.08976831695
18.72573206965,18.08948024905
18.72310940405,18.0891971561
18.720454794200002,18.0889048281
18.717823062049998,18.08861346135
18.71518225885,18.08830953555
18.712528511800002,18.087995373
18.7099170966,18.08767609035
18.70725808825,18.08735661145
18.7046435377,18.0870510989
18.7020038159,18.0867452747
18.699350041949998,18.08644582815
18.69670713075,18.086157024600002
18.6940490404,18.08587413735
18.6913849657,18.08558758205
18.6887345654,18.0852965024
18.68606259845,18.08499980965
18.68341571145,18.0847061471
18.680768483199998,18.08439889565
18.67811122015,18.08408594915
18.67547648575,18.08377443135
18.6728110713,18.08347012145
18.67016913875,18.08316925275
18.66749648305,18.0828671638
18.6648448527,18.082569662850002
18.662164548550006,18.08227399895
18.659515847650002,18.0819858601
18.65685021615,18.08169279655
18.654175897000002,18.081396472650002
18.6515299728,18.08110109895
18.64887249765,18.0808052924
18.64620903985,18.08050379245
18.643566003,18.08020421425
18.64091941915,18.079901594149998
18.6382476817,18.0795966245
18.63559519085,18.07929571775
18.63290537195,18.078991454649998
18.630259981400002,18.0786910843
18.62757825935,18.078388183050002
18.62492869395,18.0780922874
18.62224825015,18.07779428605
18.6195994447,18.0775000016
18.61693887205,18.07720350955
18.6142787071,18.0769087915
18.611625048,18.0766138377
18.6089557552,18.07631673305
18.60630243265,18.076018824050003
18.60364457585,18.07571889885
18.60099018185,18.07541677695
18.5983235151,18.0751141774
18.5956640737,18.07481113615
18.59299292045,18.0745063956
18.5903277223,18.0742010611
18.587659519149998,18.07389706155
18.5849940947,18.073596393400003
18.58232049495,18.07329641205
18.579677855350003,18.07300341305
18.57702188315,18.07271051555
18.574371653150003,18.072419924400002
18.571719584100002,18.0721263897
18.569048111449998,18.07183069375
18.56639310935,18.07153219615
18.563738621749998,18.0712289678
18.56107582335,18.0709176122
18.55840311545,18.07060369145
18.5557250187,18.070290869249998
18.55306717185,18.06998680445
18.5504098375,18.0696874691
18.54773381255,18.0693874708
18.54509918965,18.0690961675
18.54243074935,18.06880534125
18.5397943464,18.068519672
18.5371415298,18.06822432545
18.534474164149998,18.0679259813
18.53181912185,18.067622465150002
18.529136383599997,18.06731309765
18.526492041500003,18.067001232349998
18.5238297988,18.0666919229
18.52116815385,18.0663789848
18.51851661055,18.066067865100006
18.5158701986,18.0657637457
18.5131890398,18.06546465235
18.5105373975,18.065174003550002
18.50784980455,18.0648798882
18.505200061700002,18.064589561400002
18.502537368,18.06429296215
18.49988457685,18.063996866300002
18.49723495785,18.0636907871
18.494573303000003,18.0633829553
18.4919385993,18.06306851405
18.489260253199998,18.06275366885
18.4866149987,18.062444267550003
18.4839676549,18.06213644765
18.481313714149998,18.0618286198
18.4786454574,18.0615251383
18.475991794400002,18.06122982185
18.473322436500002,18.0609327524
18.470664442100002,18.0606382705
18.4680072376,18.060339588199998
18.46535060105,18.060040731199997
18.462704231500002,18.05973557175
18.460037179100002,18.0594257629
18.457397474300002,18.0591132127
18.45474441355,18.058801486700002
18.4521145682,18.05849163605
18.4494441517,18.058182626
18.44679412935,18.05787798845
18.44413044945,18.0575718592
18.44146045895,18.05726696565
18.43879736265,18.0569636334
18.4361501785,18.0566643951
18.43349754485,18.05635920025
18.4308427351,18.0560525355
18.4281857749,18.0557430104
18.42553824485,18.0554376534
18.42291294405,18.05513349365
18.42026453815,18.054826630850002
18.41762390185,18.0545200989
18.41496909885,18.05421423925
18.41231942975,18.053907753849998
18.4096601064,18.0535967912
18.40700458345,18.053285106
18.40434632345,18.05297347055
18.4016935835,18.0526629742
18.399044501749998,18.052351033849998
18.3963967786,18.05204319685
18.39375788125,18.05173532975
18.3911133952,18.05143166065
18.388476171649998,18.0511312748
18.385816205650002,18.0508275778
18.38317442545,18.0505225395
18.380534971,18.050214937950003
18.377883449200002,18.04990360395
18.37521896845,18.04958671065
18.37257748715,18.04927010115
18.36992725135,18.048949203699998
18.3672818898,18.048630540250002
18.3646365926,18.0483145769
18.3619971336,18.0480048003
18.359361378550002,18.0476996662
18.356721885,18.047398961400003
18.3540870655,18.04710066165
18.3514321859,18.046802959649998
18.34880037875,18.046505007449998
18.34615525675,18.0461966491
18.3435063967,18.0458773591
18.3408564002,18.0455517197
18.3382064409,18.04522371815
18.33555223255,18.04488952015
18.332914778699998,18.04455673195
18.33028725885,18.044235585750002
18.32765199135,18.0439267207
18.32501265775,18.04362793525
18.32237233345,18.043329358199998
18.319725125999998,18.04304022165
18.317085166250006,18.04275223365
18.314427590050002,18.0424487418
18.31181185315,18.0421394374
18.30918104445,18.04181677595
18.30654883735,18.04148360835
18.30391974785,18.041145259500002
18.30128587595,18.040808996400003
18.29864511645,18.04047859825
18.2960080102,18.040156100300006
18.2933491654,18.0398405124
18.2907143278,18.03953936715
18.28807964845,18.03923825035
